date,daily_pubs,core_count,award_count,funder_count,avg_num_keywords,core_share,award_share,funder_share,daily_pubs_7d_avg,daily_pubs_14d_avg,daily_pubs_30d_avg,core_count_7d_avg,core_count_14d_avg,core_count_30d_avg,award_count_7d_avg,award_count_14d_avg,award_count_30d_avg,funder_count_7d_avg,funder_count_14d_avg,funder_count_30d_avg,avg_num_keywords_7d_avg,avg_num_keywords_14d_avg,avg_num_keywords_30d_avg,daily_pubs_growth_1d,daily_pubs_growth_7d,daily_pubs_growth_14d,daily_pubs_zscore_30d,unique_keywords,keyword_entropy,total_keyword_mentions,top10_keyword_mentions,top10_keyword_concentration,unique_keywords_7d_avg,keyword_entropy_7d_avg,new_keyword_count,new_keyword_share,new_keyword_count_14d_avg,unique_subfields,subfield_entropy,dominant_subfield_share,dominant_subfield_changed,kw_count__artificial-intelligence,kw_count__chemistry,kw_count__composite-material,kw_count__computer-science,kw_count__engineering,kw_count__materials-science,kw_count__medicine,kw_count__nanotechnology,kw_count__organic-chemistry,kw_count__physics,sf_count__2204,sf_count__2741,sf_count__3607
2022-11-16,233,209,120,142,13.725321888412017,0.8969957081545065,0.5150214592274678,0.6094420600858369,167.14285714285714,169.71428571428572,175.36666666666667,155.85714285714286,157.71428571428572,158.2,79.57142857142857,82.85714285714286,79.5,96.71428571428571,100.71428571428571,97.06666666666666,13.350418910748118,13.39824446314368,13.369015461314408,0.21989528795811508,0.28729281767955794,0.5328947368421053,0.8011201008234455,1261,6.269281906248733,3198,622.0,0.1944965603502189,975.4285714285714,6.079962106273871,10.0,0.007930214115781126,6.0,3,0.6373677529171969,0.6952789699570815,0,47.0,76.0,50.0,75.0,31.0,113.0,87.0,54.0,30.0,59.0,162,70,1
2022-11-17,229,209,106,128,13.65938864628821,0.9126637554585153,0.462882096069869,0.5589519650655022,173.85714285714286,169.78571428571428,176.93333333333334,163.14285714285714,157.0,160.0,82.28571428571429,82.28571428571429,80.23333333333333,100.85714285714286,100.57142857142857,97.9,13.425778984236699,13.395531622089077,13.36333940520167,-0.01716738197424894,0.2582417582417582,0.004385964912280604,0.717396180375723,1259,6.297452156459874,3128,592.0,0.18925831202046037,1002.8571428571429,6.097795644455753,7.0,0.005559968228752979,6.214285714285714,2,0.6497141518269184,0.6462882096069869,0,30.0,89.0,48.0,51.0,34.0,106.0,90.0,50.0,48.0,46.0,148,81,0
2022-11-18,182,172,87,93,13.538461538461538,0.945054945054945,0.47802197802197804,0.510989010989011,166.14285714285714,166.57142857142858,175.7,155.85714285714286,154.07142857142858,159.0,79.85714285714286,79.5,79.9,94.57142857142857,97.0,97.06666666666666,13.464566467939436,13.388052317252944,13.367589493013403,-0.20524017467248912,-0.22881355932203384,-0.19823788546255505,0.08729974675092857,1047,6.175010090295764,2464,495.0,0.20089285714285715,973.2857142857143,6.08754608166992,12.0,0.011461318051575931,6.571428571428571,2,0.5931607716466225,0.7197802197802198,0,42.0,62.0,34.0,68.0,36.0,85.0,60.0,35.0,35.0,38.0,131,51,0
2022-11-19,105,97,38,60,13.228571428571428,0.9238095238095239,0.3619047619047619,0.5714285714285714,168.85714285714286,164.71428571428572,171.93333333333334,158.0,154.35714285714286,155.53333333333333,80.42857142857143,78.21428571428571,77.93333333333334,97.28571428571429,95.14285714285714,95.16666666666667,13.427452087303461,13.362394115040761,13.350743708828167,-0.42307692307692313,0.22093023255813948,-0.1984732824427481,-0.9193483896971215,671,5.900654561171803,1389,279.0,0.20086393088552915,983.5714285714286,6.09628794869967,3.0,0.004470938897168405,6.5,2,0.5700471705012848,0.7428571428571429,0,20.0,45.0,25.0,33.0,20.0,50.0,27.0,22.0,18.0,19.0,78,27,0
2022-11-20,64,59,31,36,13.515625,0.921875,0.484375,0.5625,168.0,165.07142857142858,167.66666666666666,156.57142857142858,154.92857142857142,151.46666666666667,79.71428571428571,78.64285714285714,75.66666666666667,95.85714285714286,95.5,92.46666666666667,13.5562148424055,13.358062244580712,13.356820097717057,-0.3904761904761904,-0.08571428571428574,0.0847457627118644,-1.3782720718170447,496,5.749699929078021,865,167.0,0.1930635838150289,988.0,6.121811798451916,5.0,0.010080645161290322,6.714285714285714,2,0.5445089017353929,0.765625,0,8.0,19.0,13.0,18.0,15.0,36.0,20.0,15.0,5.0,18.0,49,15,0
2022-11-21,218,212,95,119,13.51834862385321,0.9724770642201835,0.43577981651376146,0.5458715596330275,174.57142857142858,167.42857142857142,170.8,163.14285714285714,157.35714285714286,154.46666666666667,80.14285714285714,78.07142857142857,77.66666666666667,97.14285714285714,95.57142857142857,94.93333333333334,13.591228100962606,13.3835041347015,13.383775804533668,2.40625,0.2674418604651163,0.17837837837837833,0.6269216764849861,1209,6.259876244835814,2947,596.0,0.2022395656599932,1014.8571428571429,6.134365659533009,8.0,0.006617038875103391,6.785714285714286,3,0.6481899089457465,0.6834862385321101,0,32.0,97.0,50.0,56.0,38.0,109.0,79.0,45.0,47.0,43.0,149,68,1
2022-11-22,165,156,89,106,13.515151515151516,0.9454545454545454,0.5393939393939394,0.6424242424242425,170.85714285714286,165.28571428571428,172.1,159.14285714285714,155.0,158.3,80.85714285714286,78.14285714285714,79.1,97.71428571428571,95.28571428571429,96.8,13.528695520105417,13.407480158677526,13.369730590488455,-0.24311926605504586,-0.1361256544502618,-0.15384615384615385,-0.09487020238555094,1032,6.199850365383195,2230,428.0,0.19192825112107623,996.4285714285714,6.121689321924743,10.0,0.009689922480620155,7.214285714285714,2,0.6082748267747685,0.703030303030303,0,36.0,55.0,36.0,54.0,23.0,74.0,54.0,37.0,24.0,35.0,116,49,0
2022-11-23,192,185,93,111,13.375,0.9635416666666666,0.484375,0.578125,165.0,166.07142857142858,175.26666666666668,155.71428571428572,155.78571428571428,161.7,77.0,78.28571428571429,80.63333333333334,93.28571428571429,95.0,98.73333333333333,13.478649536046557,13.414534223397338,13.389103442722131,0.16363636363636358,-0.1759656652360515,0.06077348066298338,0.22737391510861232,1112,6.251916755450611,2568,504.0,0.19626168224299065,975.1428571428571,6.11920858609644,6.0,0.00539568345323741,7.285714285714286,2,0.6210863745552451,0.6875,0,35.0,80.0,42.0,56.0,26.0,91.0,59.0,38.0,41.0,36.0,132,60,0
2022-11-24,224,211,102,127,13.741071428571429,0.9419642857142857,0.45535714285714285,0.5669642857142857,164.28571428571428,169.07142857142858,177.03333333333333,156.0,159.57142857142858,163.4,76.42857142857143,79.35714285714286,81.53333333333333,93.14285714285714,97.0,100.0,13.49031850494416,13.458048744590428,13.409127461101415,0.16666666666666674,-0.02183406113537123,0.23076923076923084,0.633788403159533,1258,6.297177005693353,3078,608.0,0.19753086419753085,975.0,6.119169278844081,10.0,0.00794912559618442,7.285714285714286,3,0.6647936159590234,0.7008928571428571,0,48.0,93.0,42.0,77.0,44.0,96.0,73.0,38.0,42.0,55.0,157,64,3
2022-11-25,165,154,73,88,13.636363636363637,0.9333333333333333,0.44242424242424244,0.5333333333333333,161.85714285714286,164.0,176.03333333333333,153.42857142857142,154.64285714285714,162.36666666666667,74.42857142857143,77.14285714285714,81.36666666666666,92.42857142857143,93.5,99.66666666666667,13.504304518930175,13.484435493434805,13.42538231735627,-0.2633928571428571,-0.09340659340659341,-0.3008474576271186,-0.14898262536661236,1042,6.227967139214995,2250,436.0,0.19377777777777777,974.2857142857143,6.1267345715468275,5.0,0.0047984644913627635,7.0,3,0.7115319742203173,0.6606060606060606,0,33.0,65.0,28.0,55.0,35.0,69.0,55.0,32.0,28.0,36.0,109,53,3
2022-11-26,91,80,37,47,13.362637362637363,0.8791208791208791,0.4065934065934066,0.5164835164835165,159.85714285714286,164.35714285714286,173.63333333333333,151.0,154.5,159.9,74.28571428571429,77.35714285714286,79.96666666666667,90.57142857142857,93.92857142857143,98.23333333333333,13.523456795225309,13.475454441264384,13.426836282613918,-0.4484848484848485,-0.1333333333333333,0.058139534883721034,-1.093147743315851,603,5.814976295273737,1216,244.0,0.20065789473684212,964.5714285714286,6.114494819275675,3.0,0.004975124378109453,7.071428571428571,2,0.6258714741827465,0.6813186813186813,0,18.0,47.0,11.0,26.0,14.0,36.0,33.0,17.0,26.0,16.0,62,29,0
2022-11-27,64,55,31,40,13.53125,0.859375,0.484375,0.625,159.85714285714286,163.92857142857142,169.53333333333333,150.42857142857142,153.5,156.13333333333333,74.28571428571429,77.0,77.76666666666667,91.14285714285714,93.5,95.83333333333333,13.525688938082451,13.540951890243976,13.429393100795734,-0.29670329670329665,0.0,-0.08571428571428574,-1.3520973632135005,485,5.685257183163305,866,181.0,0.2090069284064665,963.0,6.10528871271643,4.0,0.008247422680412371,7.214285714285714,3,0.6019143767653855,0.765625,0,10.0,24.0,11.0,19.0,13.0,34.0,20.0,13.0,12.0,25.0,49,14,1
2022-11-28,263,234,125,154,13.35361216730038,0.8897338403041825,0.4752851711026616,0.5855513307984791,166.28571428571428,170.42857142857142,174.73333333333332,153.57142857142858,158.35714285714286,160.5,78.57142857142857,79.35714285714286,80.43333333333334,96.14285714285714,96.64285714285714,99.0,13.502155158574904,13.546691629768754,13.434326590484563,3.109375,0.20642201834862384,0.5290697674418605,1.1186570739064972,1369,6.3029411175048455,3512,718.0,0.20444191343963553,985.8571428571429,6.111440837383435,15.0,0.01095690284879474,7.571428571428571,3,0.6107299474642727,0.7224334600760456,0,65.0,108.0,46.0,98.0,52.0,111.0,84.0,45.0,51.0,58.0,190,72,1
2022-11-29,188,181,94,120,13.606382978723405,0.9627659574468085,0.5,0.6382978723404256,169.57142857142858,170.21428571428572,177.96666666666667,157.14285714285714,158.14285714285714,164.4,79.28571428571429,80.07142857142857,82.23333333333333,98.14285714285714,97.92857142857143,101.23333333333333,13.51518822479946,13.52194187245244,13.444649246551899,-0.28517110266159695,0.1393939393939394,-0.015706806282722474,0.1296642045691325,1052,6.140164549962001,2558,522.0,0.2040656763096169,988.7142857142857,6.1029142923232635,5.0,0.004752851711026616,7.357142857142857,3,0.6277952177715912,0.7446808510638298,0,27.0,88.0,42.0,48.0,32.0,100.0,55.0,45.0,41.0,44.0,140,45,3
2022-11-30,288,255,110,151,13.177083333333334,0.8854166666666666,0.3819444444444444,0.5243055555555556,183.28571428571428,174.14285714285714,180.7,167.14285714285714,161.42857142857142,166.96666666666667,81.71428571428571,79.35714285714286,83.26666666666667,103.85714285714286,98.57142857142857,102.7,13.486914415275649,13.482781975661103,13.428707364135503,0.5319148936170213,0.5,0.23605150214592285,1.345728142015957,1478,6.366122433185545,3795,753.0,0.1984189723320158,1041.0,6.11922938914254,21.0,0.014208389715832206,8.142857142857142,3,0.7495356457563945,0.6284722222222222,0,49.0,105.0,52.0,97.0,52.0,125.0,106.0,49.0,58.0,60.0,181,100,7
2022-12-01,588,492,185,236,12.755102040816327,0.8367346938775511,0.31462585034013607,0.4013605442176871,235.28571428571428,199.78571428571428,185.13333333333333,207.28571428571428,181.64285714285714,170.06666666666666,93.57142857142857,85.0,84.33333333333333,119.42857142857143,106.28571428571429,103.9,13.346061645596349,13.418190075270257,13.412412230697514,1.0416666666666665,1.625,1.5676855895196509,4.164214607504651,2299,6.561096769284494,7500,1500.0,0.2,1189.7142857142858,6.156932212512703,32.0,0.013919095258808177,9.928571428571429,3,0.7403143037873371,0.5612244897959183,0,112.0,191.0,88.0,195.0,102.0,232.0,258.0,113.0,90.0,119.0,330,251,7
2022-12-02,184,164,90,106,13.173913043478262,0.8913043478260869,0.4891304347826087,0.5760869565217391,238.0,199.92857142857142,186.2,208.71428571428572,181.07142857142858,170.8,96.0,85.21428571428571,84.86666666666666,122.0,107.21428571428571,104.4,13.279997275184154,13.392150897057164,13.408779507585384,-0.6870748299319728,0.11515151515151523,0.01098901098901095,-0.022786132384077656,1056,6.169657904275235,2424,475.0,0.19595709570957096,1191.7142857142858,6.148602321807023,10.0,0.00946969696969697,9.785714285714286,3,0.6899698950342628,0.625,0,45.0,64.0,28.0,71.0,31.0,73.0,79.0,34.0,22.0,28.0,115,68,1
2022-12-03,59,55,30,40,13.983050847457626,0.9322033898305084,0.5084745762711864,0.6779661016949152,233.42857142857142,196.64285714285714,180.56666666666666,205.14285714285714,178.07142857142858,165.33333333333334,95.0,84.64285714285714,82.06666666666666,121.0,105.78571428571429,101.4,13.368627773015618,13.446042284120464,13.418302255132216,-0.6793478260869565,-0.3516483516483516,-0.4380952380952381,-1.2298143177428498,461,5.66629882063133,825,170.0,0.20606060606060606,1171.4285714285713,6.127362682572394,4.0,0.008676789587852495,9.857142857142858,2,0.5273366661854084,0.7796610169491526,0,9.0,20.0,15.0,18.0,11.0,34.0,23.0,15.0,12.0,13.0,46,13,0
