date,daily_pubs,core_count,award_count,funder_count,avg_num_keywords,core_share,award_share,funder_share,daily_pubs_7d_avg,daily_pubs_14d_avg,daily_pubs_30d_avg,core_count_7d_avg,core_count_14d_avg,core_count_30d_avg,award_count_7d_avg,award_count_14d_avg,award_count_30d_avg,funder_count_7d_avg,funder_count_14d_avg,funder_count_30d_avg,avg_num_keywords_7d_avg,avg_num_keywords_14d_avg,avg_num_keywords_30d_avg,daily_pubs_growth_1d,daily_pubs_growth_7d,daily_pubs_growth_14d,daily_pubs_zscore_30d,unique_keywords,keyword_entropy,total_keyword_mentions,top10_keyword_mentions,top10_keyword_concentration,unique_keywords_7d_avg,keyword_entropy_7d_avg,new_keyword_count,new_keyword_share,new_keyword_count_14d_avg,unique_subfields,subfield_entropy,dominant_subfield_share,dominant_subfield_changed,kw_count__biochemistry,kw_count__biology,kw_count__cancer-research,kw_count__cell-biology,kw_count__chemistry,kw_count__gene,kw_count__genetics,kw_count__internal-medicine,kw_count__medicine,kw_count__pharmacology,sf_count__1306.0,sf_count__1307.0,sf_count__1311.0,sf_count__1312.0,sf_count__1313.0,sf_count__3003.0,sf_count__3004.0,sf_count__3005.0
2023-08-09,106,102,63,79,13.028301886792454,0.9622641509433962,0.5943396226415094,0.7452830188679245,80.57142857142857,94.64285714285714,91.36666666666666,78.42857142857143,91.5,87.96666666666667,46.57142857142857,54.214285714285715,53.233333333333334,58.285714285714285,66.28571428571429,64.26666666666667,13.19555903509224,13.408539521352974,13.399081035187447,0.06000000000000005,0.2325581395348837,-0.12396694214876036,0.31536339123083895,666,5.744383871762149,1381,348.0,0.2519913106444605,532.4285714285714,5.559673951987892,0.0,0.0,2.7857142857142856,14,1.8222765396797962,0.5094339622641509,0,46.0,80.0,16.0,24.0,56.0,31.0,25.0,22.0,34.0,14.0,6,2,10,54,6,3,10,4
2023-08-10,119,118,78,92,13.277310924369749,0.9915966386554622,0.6554621848739496,0.773109243697479,81.85714285714286,94.64285714285714,91.73333333333333,79.57142857142857,91.5,88.4,48.714285714285715,54.785714285714285,53.833333333333336,60.285714285714285,66.92857142857143,64.9,13.26764241389831,13.400736400104476,13.400917325259032,0.12264150943396235,0.08181818181818179,0.0,0.5854404095813642,719,5.778826396408346,1580,401.0,0.2537974683544304,539.2857142857143,5.562733864534072,2.0,0.0027816411682892906,2.5,12,1.6892468291842133,0.5294117647058824,0,39.0,88.0,15.0,26.0,45.0,51.0,50.0,23.0,44.0,20.0,4,6,7,63,5,9,15,4
2023-08-11,84,80,40,53,13.44047619047619,0.9523809523809523,0.47619047619047616,0.6309523809523809,83.71428571428571,92.42857142857143,90.93333333333334,81.0,89.14285714285714,87.53333333333333,48.714285714285715,52.42857142857143,53.0,59.857142857142854,64.78571428571429,64.3,13.125336195636354,13.365118239796875,13.414673939015644,-0.2941176470588235,0.18309859154929575,-0.26956521739130435,-0.14912191323124194,539,5.55791978083735,1129,296.0,0.26217891939769705,539.5714285714286,5.544616671250738,5.0,0.00927643784786642,2.642857142857143,11,1.524708072554375,0.5476190476190477,0,34.0,64.0,16.0,22.0,42.0,23.0,22.0,19.0,37.0,17.0,3,2,9,46,1,3,14,1
2023-08-12,49,49,27,38,13.489795918367347,1.0,0.5510204081632653,0.7755102040816326,85.57142857142857,91.57142857142857,88.93333333333334,83.42857142857143,88.64285714285714,85.56666666666666,49.714285714285715,52.357142857142854,51.3,61.57142857142857,65.07142857142857,62.666666666666664,13.147687993498357,13.370829657853559,13.408982121004037,-0.41666666666666663,0.36111111111111116,-0.19672131147540983,-0.8503265742901077,348,5.2676677058429755,661,174.0,0.2632375189107413,550.5714285714286,5.565597769861243,1.0,0.0028735632183908046,2.5,10,1.6551840496080406,0.5102040816326531,0,24.0,36.0,4.0,9.0,35.0,11.0,11.0,11.0,19.0,14.0,0,3,2,25,2,7,5,2
2023-08-13,16,14,4,7,12.9375,0.875,0.25,0.4375,84.28571428571429,91.71428571428571,87.13333333333334,82.14285714285714,88.78571428571429,83.7,49.285714285714285,52.285714285714285,49.8,60.57142857142857,64.85714285714286,61.0,13.304473707784071,13.320447004792333,13.412136882908799,-0.6734693877551021,-0.36,0.1428571428571428,-1.46190996092035,151,4.799436195452565,207,42.0,0.2028985507246377,543.0,5.529162152065239,0.0,0.0,2.4285714285714284,7,1.6674619334292946,0.375,0,6.0,8.0,1.0,2.0,10.0,0.0,0.0,3.0,8.0,4.0,0,1,1,6,1,2,4,0
2023-08-14,113,108,72,83,12.867256637168142,0.9557522123893806,0.6371681415929203,0.7345132743362832,83.85714285714286,92.21428571428571,89.46666666666667,81.14285714285714,89.57142857142857,86.0,48.714285714285715,53.285714285714285,51.46666666666667,59.857142857142854,65.85714285714286,62.766666666666666,13.265805936739127,13.272555632514585,13.391433034380295,6.0625,-0.025862068965517238,0.0660377358490567,0.48863525898616583,677,5.748697703103331,1454,365.0,0.25103163686382396,543.0,5.5344401909380005,1.0,0.0014771048744460858,2.357142857142857,11,1.5541882864853351,0.5575221238938053,0,49.0,75.0,10.0,27.0,50.0,38.0,32.0,21.0,45.0,18.0,3,3,6,63,0,13,13,6
2023-08-15,56,51,31,37,13.25,0.9107142857142857,0.5535714285714286,0.6607142857142857,77.57142857142857,77.64285714285714,90.33333333333333,74.57142857142857,75.28571428571429,86.7,45.0,44.785714285714285,51.96666666666667,55.57142857142857,55.357142857142854,63.266666666666666,13.184377365310555,13.258544643503598,13.344210812158074,-0.504424778761062,-0.43999999999999995,-0.7846153846153846,-0.7257121067985033,427,5.547509077769883,742,169.0,0.22776280323450135,503.85714285714283,5.492062961596657,1.0,0.00234192037470726,1.7142857142857142,10,1.5485812171897022,0.5357142857142857,0,15.0,33.0,2.0,10.0,20.0,15.0,14.0,19.0,30.0,11.0,1,0,4,30,0,5,9,3
2023-08-16,100,100,67,77,12.78,1.0,0.67,0.77,76.71428571428571,78.64285714285714,89.66666666666667,74.28571428571429,76.35714285714286,86.06666666666666,45.57142857142857,46.07142857142857,51.5,55.285714285714285,56.785714285714285,62.733333333333334,13.148905667197349,13.172232351144794,13.32048858993585,0.7857142857142858,-0.05660377358490565,0.16279069767441867,0.21973109113544817,617,5.675533654605242,1278,325.0,0.2543035993740219,496.85714285714283,5.4822272162885275,2.0,0.0032414910858995136,1.6428571428571428,12,1.8385039848637446,0.47,0,33.0,56.0,21.0,20.0,54.0,23.0,23.0,33.0,44.0,18.0,5,4,5,47,3,13,8,8
2023-08-17,95,95,62,73,12.873684210526315,1.0,0.6526315789473685,0.7684210526315789,73.28571428571429,77.57142857142857,89.93333333333334,71.0,75.28571428571429,86.5,43.285714285714285,46.0,51.46666666666667,52.57142857142857,56.42857142857143,62.86666666666667,13.091244708076855,13.17944356098758,13.322791473581749,-0.050000000000000044,-0.2016806722689075,-0.13636363636363635,0.10772352977510817,599,5.667475416259271,1223,315.0,0.25756336876533115,479.7142857142857,5.466319933410088,4.0,0.00667779632721202,1.7857142857142858,13,1.625142493878514,0.5789473684210527,0,39.0,68.0,12.0,24.0,42.0,33.0,36.0,20.0,29.0,12.0,3,4,3,55,0,8,7,6
2023-08-18,103,100,58,67,13.79611650485437,0.970873786407767,0.5631067961165048,0.6504854368932039,76.0,79.85714285714286,89.43333333333334,73.85714285714286,77.42857142857143,86.23333333333333,45.857142857142854,47.285714285714285,51.03333333333333,54.57142857142857,57.214285714285715,62.36666666666667,13.142050467273737,13.133693331455047,13.35949818193565,0.08421052631578951,0.22619047619047628,0.45070422535211274,0.2898107012720085,664,5.7365825495561795,1421,363.0,0.2554539057002111,497.57142857142856,5.491843186084208,1.0,0.0015060240963855422,1.5714285714285714,12,1.7261315229830987,0.5048543689320388,0,45.0,67.0,21.0,25.0,46.0,31.0,32.0,25.0,46.0,25.0,6,1,8,52,2,9,10,9
2023-08-19,55,55,32,36,13.090909090909092,1.0,0.5818181818181818,0.6545454545454545,76.85714285714286,81.21428571428571,87.03333333333333,74.71428571428571,79.07142857142857,83.93333333333334,46.57142857142857,48.142857142857146,49.46666666666667,54.285714285714285,57.92857142857143,60.63333333333333,13.085066634779702,13.11637731413903,13.359641345858341,-0.46601941747572817,0.12244897959183665,0.5277777777777777,-0.6863779704280855,396,5.4880418963055115,720,154.0,0.21388888888888888,504.42857142857144,5.52332521329314,2.0,0.005050505050505051,1.6428571428571428,10,1.6027729015967063,0.5272727272727272,0,20.0,32.0,8.0,8.0,26.0,13.0,9.0,11.0,18.0,9.0,1,4,1,29,0,7,6,1
2023-08-20,13,10,2,5,14.23076923076923,0.7692307692307693,0.15384615384615385,0.38461538461538464,76.42857142857143,80.35714285714286,84.7,74.14285714285714,78.14285714285714,81.53333333333333,46.285714285714285,47.785714285714285,47.86666666666667,54.0,57.285714285714285,58.8,13.26981938203245,13.287146544908262,13.422755340297638,-0.7636363636363637,-0.1875,-0.48,-1.4775467125101305,134,4.687206918848628,185,45.0,0.24324324324324326,502.0,5.507292459492577,0.0,0.0,1.6428571428571428,6,1.5857708352080966,0.38461538461538464,0,7.0,7.0,0.0,1.0,6.0,5.0,3.0,5.0,8.0,3.0,0,0,1,5,1,2,3,0
2023-08-21,92,90,64,74,13.923913043478262,0.9782608695652174,0.6956521739130435,0.8043478260869565,73.42857142857143,78.64285714285714,86.43333333333334,71.57142857142857,76.35714285714286,83.26666666666667,45.142857142857146,46.92857142857143,49.36666666666667,52.714285714285715,56.285714285714285,60.5,13.420770297219608,13.343288116979368,13.388552441746914,6.076923076923077,-0.18584070796460173,-0.2068965517241379,0.11640299069298778,662,5.844206897216352,1281,285.0,0.2224824355971897,499.85714285714283,5.5209366300801515,3.0,0.004531722054380665,1.7857142857142858,12,1.7747992257992715,0.4673913043478261,0,36.0,61.0,11.0,19.0,44.0,29.0,20.0,22.0,34.0,9.0,7,1,11,43,0,3,14,3
2023-08-22,99,97,57,70,13.737373737373737,0.9797979797979798,0.5757575757575758,0.7070707070707071,79.57142857142857,78.57142857142857,88.76666666666667,78.14285714285714,76.35714285714286,85.6,48.857142857142854,46.92857142857143,51.0,57.42857142857143,56.5,62.333333333333336,13.490395116844429,13.337386241077493,13.374051106555921,0.07608695652173902,0.7678571428571428,-0.010000000000000009,0.21933266321469716,683,5.838127984490228,1360,302.0,0.22205882352941175,536.4285714285714,5.562453616754487,4.0,0.005856515373352855,1.8571428571428572,14,1.8838004225150045,0.45454545454545453,0,34.0,61.0,16.0,16.0,50.0,23.0,23.0,22.0,40.0,17.0,7,6,7,45,1,14,8,2
2023-08-23,95,93,50,67,13.378947368421052,0.9789473684210527,0.5263157894736842,0.7052631578947368,78.85714285714286,77.78571428571429,88.1,77.14285714285714,75.71428571428571,85.36666666666666,46.42857142857143,46.0,50.733333333333334,56.0,55.642857142857146,62.266666666666666,13.575959026618865,13.362432346908106,13.37972616376416,-0.04040404040404044,-0.050000000000000044,-0.10377358490566035,0.14864488666321926,624,5.74499975355732,1271,302.0,0.23760818253343824,537.4285714285714,5.572377345176213,3.0,0.004807692307692308,2.0714285714285716,10,1.740000909529231,0.4631578947368421,0,25.0,60.0,11.0,20.0,42.0,27.0,28.0,26.0,47.0,16.0,4,3,9,44,4,13,11,4
2023-08-24,105,103,72,86,12.8,0.9809523809523809,0.6857142857142857,0.819047619047619,80.28571428571429,76.78571428571429,88.0,78.28571428571429,74.64285714285714,85.26666666666667,47.857142857142854,45.57142857142857,51.3,57.857142857142854,55.214285714285715,62.63333333333333,13.565432710829393,13.328338709453124,13.356701472406137,0.10526315789473695,0.10526315789473695,-0.11764705882352944,0.36654051538737153,645,5.74941099726473,1344,333.0,0.24776785714285715,544.0,5.584082428176992,1.0,0.0015503875968992248,2.0,12,1.8331836273850461,0.47619047619047616,0,39.0,69.0,12.0,19.0,50.0,32.0,32.0,24.0,42.0,14.0,6,3,6,50,4,15,6,5
2023-08-25,101,92,60,75,13.188118811881187,0.9108910891089109,0.594059405940594,0.7425742574257426,80.0,78.0,87.33333333333333,77.14285714285714,75.5,84.53333333333333,48.142857142857146,47.0,51.166666666666664,59.0,56.785714285714285,62.266666666666666,13.47857589754751,13.310313182410624,13.359390832251211,-0.03809523809523807,-0.01941747572815533,0.20238095238095233,0.2968241439352605,677,5.812079714988347,1332,323.0,0.2424924924924925,545.8571428571429,5.594867737524445,4.0,0.005908419497784343,1.9285714285714286,15,1.679628027379533,0.5742574257425742,0,37.0,64.0,15.0,25.0,54.0,32.0,30.0,18.0,35.0,13.0,4,2,4,58,1,10,8,3
2023-08-26,47,42,28,35,12.957446808510639,0.8936170212765957,0.5957446808510638,0.7446808510638298,78.85714285714286,77.85714285714286,84.93333333333334,75.28571428571429,75.0,82.0,47.57142857142857,47.07142857142857,49.766666666666666,58.857142857142854,56.57142857142857,60.666666666666664,13.459509857204873,13.272288245992288,13.345087238473274,-0.5346534653465347,-0.1454545454545455,-0.04081632653061229,-0.8209609874806837,352,5.324123750973248,609,158.0,0.2594417077175698,539.5714285714286,5.571450859619836,1.0,0.002840909090909091,1.9285714285714286,10,1.6326507967969328,0.5319148936170213,0,23.0,36.0,6.0,10.0,28.0,9.0,11.0,9.0,18.0,8.0,3,1,2,25,2,6,4,1
2023-08-27,15,15,8,12,13.066666666666666,1.0,0.5333333333333333,0.8,79.14285714285714,77.78571428571429,81.6,76.0,75.07142857142857,78.73333333333333,48.42857142857143,47.357142857142854,47.6,59.857142857142854,56.92857142857143,58.3,13.293209490904507,13.281514436468479,13.31600511286941,-0.6808510638297872,0.15384615384615374,-0.0625,-1.4019426834795488,143,4.759289077063911,196,43.0,0.2193877551020408,540.8571428571429,5.581748310793448,0.0,0.0,1.9285714285714286,6,1.5226999259857523,0.4666666666666667,0,6.0,9.0,1.0,2.0,9.0,2.0,3.0,3.0,5.0,3.0,0,0,1,7,1,2,0,2
2023-08-28,102,96,60,70,12.803921568627452,0.9411764705882353,0.5882352941176471,0.6862745098039216,80.57142857142857,77.0,82.96666666666667,76.85714285714286,74.21428571428571,80.06666666666666,47.857142857142854,46.5,48.666666666666664,59.285714285714285,56.0,59.5,13.133210708782963,13.276990503001286,13.2958079629712,5.8,0.10869565217391308,-0.09734513274336287,0.4008454873957591,645,5.74619875658279,1306,317.0,0.24272588055130168,538.4285714285714,5.567747147845796,2.0,0.0031007751937984496,2.0,12,1.6124207997245403,0.5686274509803921,0,36.0,72.0,9.0,27.0,46.0,35.0,36.0,14.0,30.0,12.0,4,6,8,58,1,6,9,4
2023-08-29,97,94,53,68,12.835051546391753,0.9690721649484536,0.5463917525773195,0.7010309278350515,80.28571428571429,79.92857142857143,85.73333333333333,76.42857142857143,77.28571428571429,82.8,47.285714285714285,48.07142857142857,50.266666666666666,59.0,58.214285714285715,61.43333333333333,13.004307538642678,13.247351327743555,13.268881109755686,-0.0490196078431373,-0.02020202020202022,0.7321428571428572,0.246152296872891,606,5.708000390151124,1245,298.0,0.2393574297188755,527.4285714285714,5.549157491511639,7.0,0.01155115511551155,2.4285714285714284,12,1.8537386941118452,0.41237113402061853,0,35.0,59.0,15.0,18.0,50.0,24.0,25.0,21.0,38.0,13.0,3,5,10,40,2,17,10,5
2023-08-30,87,81,49,58,13.804597701149426,0.9310344827586207,0.5632183908045977,0.6666666666666666,79.14285714285714,79.0,85.1,74.71428571428571,75.92857142857143,82.26666666666667,47.142857142857146,46.785714285714285,49.96666666666667,57.714285714285715,56.857142857142854,61.06666666666667,13.065114729032446,13.320536877825656,13.277776504825447,-0.1030927835051546,-0.08421052631578951,-0.13,0.04165067869704114,564,5.639224163612667,1201,295.0,0.2456286427976686,518.8571428571429,5.534046692948117,3.0,0.005319148936170213,2.5,13,1.8881759695587805,0.4482758620689655,0,35.0,58.0,13.0,12.0,46.0,20.0,20.0,27.0,41.0,23.0,3,6,3,39,1,10,11,5
2023-08-31,141,121,72,87,12.822695035460994,0.8581560283687943,0.5106382978723404,0.6170212765957447,84.28571428571429,82.28571428571429,81.13333333333334,77.28571428571429,77.78571428571429,77.93333333333334,47.142857142857146,47.5,47.36666666666667,57.857142857142854,57.857142857142854,57.833333333333336,13.068356876955445,13.316894793892418,13.256994544469018,0.6206896551724137,0.34285714285714275,0.4842105263157894,1.765590055031194,822,5.919635758567225,1808,413.0,0.22842920353982302,544.1428571428571,5.558364515991331,3.0,0.0036496350364963502,2.4285714285714284,11,1.667232542203117,0.5106382978723404,0,43.0,94.0,13.0,25.0,59.0,37.0,37.0,31.0,50.0,24.0,8,2,11,72,1,12,19,8
2023-09-01,279,248,130,163,12.666666666666666,0.8888888888888888,0.4659498207885305,0.5842293906810035,109.71428571428571,94.85714285714286,87.56666666666666,99.57142857142857,88.35714285714286,83.36666666666666,57.142857142857146,52.642857142857146,50.06666666666667,70.42857142857143,64.71428571428571,61.36666666666667,12.993863713353372,13.23621980545044,13.212937696923799,0.9787234042553192,1.7623762376237622,1.70873786407767,3.8974163250197758,1314,6.1067271348555305,3534,886.0,0.2507074136955291,635.1428571428571,5.600457004543785,13.0,0.00989345509893455,3.2857142857142856,16,1.8915197164706081,0.3655913978494624,0,94.0,155.0,34.0,58.0,124.0,72.0,67.0,73.0,144.0,65.0,13,11,17,102,8,41,63,11
2023-09-02,41,41,19,25,13.926829268292684,1.0,0.4634146341463415,0.6097560975609756,108.85714285714286,93.85714285714286,85.26666666666667,99.42857142857143,87.35714285714286,81.06666666666666,55.857142857142854,51.714285714285715,48.6,69.0,63.92857142857143,59.6,13.132346921893665,13.295928389549266,13.251407763442646,-0.8530465949820789,-0.12765957446808507,-0.2545454545454545,-0.8919954513235796,360,5.458740820072466,571,131.0,0.22942206654991243,636.2857142857143,5.619688014415102,1.0,0.002777777777777778,3.2142857142857144,9,1.7675723056578576,0.36585365853658536,0,17.0,26.0,3.0,6.0,19.0,10.0,10.0,11.0,21.0,8.0,0,5,5,15,1,1,9,3
2023-09-03,30,29,13,18,13.466666666666667,0.9666666666666667,0.43333333333333335,0.6,111.0,95.07142857142857,83.9,101.42857142857143,88.71428571428571,79.7,56.57142857142857,52.5,47.7,69.85714285714286,64.85714285714286,58.333333333333336,13.189489779036519,13.241349634970513,13.219075995054538,-0.2682926829268293,1.0,1.3076923076923075,-1.0661345603776442,238,5.043909813216955,404,88.0,0.21782178217821782,649.8571428571429,5.660348119579822,3.0,0.012605042016806723,3.4285714285714284,6,1.0677508223142889,0.7,0,14.0,16.0,3.0,5.0,22.0,2.0,1.0,7.0,11.0,7.0,0,0,0,21,2,3,1,2
2023-09-04,83,80,50,67,12.518072289156626,0.963855421686747,0.6024096385542169,0.8072289156626506,108.28571428571429,94.42857142857143,85.46666666666667,99.14285714285714,88.0,81.3,55.142857142857146,51.5,48.7,69.42857142857143,64.35714285714286,59.7,13.148654167683546,13.140932438233254,13.191900626915317,1.7666666666666666,-0.18627450980392157,-0.09782608695652173,-0.04956135551166112,557,5.68469064859722,1039,256.0,0.24639076034648702,637.2857142857143,5.651561247010456,3.0,0.005385996409335727,3.4285714285714284,12,1.7313520675103327,0.5180722891566265,0,39.0,56.0,11.0,21.0,34.0,21.0,23.0,14.0,29.0,8.0,4,5,7,43,2,5,8,5
2023-09-05,69,67,40,50,13.391304347826088,0.9710144927536232,0.5797101449275363,0.7246376811594203,104.28571428571429,92.28571428571429,86.93333333333334,95.28571428571429,85.85714285714286,82.76666666666667,53.285714285714285,50.285714285714285,49.8,66.85714285714286,62.92857142857143,60.9,13.228118853602735,13.11621319612271,13.24361077184285,-0.1686746987951807,-0.28865979381443296,-0.303030303030303,-0.36899064365283685,501,5.6226606615240975,924,209.0,0.2261904761904762,622.2857142857143,5.639369857206595,2.0,0.003992015968063872,3.2857142857142856,13,1.572672670368046,0.5797101449275363,0,25.0,45.0,5.0,9.0,38.0,18.0,16.0,17.0,26.0,10.0,1,1,1,40,4,7,7,0
2023-09-06,86,85,52,59,13.569767441860465,0.9883720930232558,0.6046511627906976,0.686046511627907,104.14285714285714,91.64285714285714,85.93333333333334,95.85714285714286,85.28571428571429,81.76666666666667,53.714285714285715,50.42857142857143,49.0,67.0,62.357142857142854,59.93333333333333,13.194571673704312,13.129843201368379,13.258005318755442,0.24637681159420288,-0.011494252873563204,-0.09473684210526312,0.0013802507455999602,588,5.686400418258587,1167,282.0,0.2416452442159383,625.7142857142857,5.646109322156012,5.0,0.008503401360544218,3.4285714285714284,9,1.4071465098074891,0.6046511627906976,0,37.0,55.0,13.0,17.0,50.0,25.0,21.0,17.0,34.0,13.0,3,1,4,52,3,8,9,5
2023-09-07,112,98,64,75,13.9375,0.875,0.5714285714285714,0.6696428571428571,100.0,92.14285714285714,86.33333333333333,92.57142857142857,84.92857142857143,81.8,52.57142857142857,49.857142857142854,49.233333333333334,65.28571428571429,61.57142857142857,60.2,13.353829525781313,13.21109320136838,13.26192198542211,0.30232558139534893,-0.2056737588652482,0.06666666666666665,0.5295956349537395,728,5.838324578192354,1561,361.0,0.23126201153106982,612.2857142857143,5.634493439245316,8.0,0.01098901098901099,3.9285714285714284,11,1.6506491686101226,0.5178571428571429,0,44.0,69.0,14.0,24.0,52.0,36.0,30.0,24.0,49.0,19.0,7,5,5,58,4,19,5,4
2023-09-08,72,70,46,55,13.166666666666666,0.9722222222222222,0.6388888888888888,0.7638888888888888,70.42857142857143,90.07142857142857,85.2,67.14285714285714,83.35714285714286,80.73333333333333,40.57142857142857,48.857142857142854,48.666666666666664,49.857142857142854,60.142857142857146,59.4,13.425258097209886,13.209560905281629,13.26653414475125,-0.3571428571428571,-0.7419354838709677,-0.28712871287128716,-0.2727893860725066,519,5.6586180284868055,948,224.0,0.23628691983122363,498.7142857142857,5.570477852621211,0.0,0.0,3.642857142857143,13,1.8309429310998857,0.4861111111111111,0,28.0,43.0,8.0,10.0,37.0,17.0,14.0,18.0,34.0,15.0,2,1,5,35,5,7,7,4
2023-09-09,94,93,52,58,13.925531914893616,0.9893617021276596,0.5531914893617021,0.6170212765957447,78.0,93.42857142857143,84.36666666666666,74.57142857142857,87.0,79.9,45.285714285714285,50.57142857142857,47.8,54.57142857142857,61.785714285714285,58.266666666666666,13.425072761010016,13.27870984145184,13.288141511102044,0.3055555555555556,1.292682926829268,1.0,0.20063789721868744,641,5.749096091599499,1309,299.0,0.22841864018334607,538.8571428571429,5.611957177125073,1.0,0.0015600624024961,3.642857142857143,13,1.6722012748864983,0.5531914893617021,0,46.0,64.0,10.0,14.0,53.0,21.0,15.0,24.0,36.0,16.0,1,2,8,52,2,7,9,3
2023-09-10,13,12,5,6,13.076923076923077,0.9230769230769231,0.38461538461538464,0.46153846153846156,75.57142857142857,93.28571428571429,82.0,72.14285714285714,86.78571428571429,77.63333333333334,44.142857142857146,50.357142857142854,46.63333333333333,52.857142857142854,61.357142857142854,56.7,13.369395105332362,13.279442442184441,13.276023073983607,-0.8617021276595744,-0.5666666666666667,-0.1333333333333333,-1.3885051872960992,129,4.665168128969527,170,40.0,0.23529411764705882,523.2857142857143,5.557851222232584,1.0,0.007751937984496124,3.7142857142857144,9,2.098147389135067,0.23076923076923078,1,0.0,7.0,2.0,1.0,4.0,6.0,6.0,4.0,8.0,2.0,2,0,1,1,0,3,1,2
2023-09-11,87,86,55,67,13.551724137931034,0.9885057471264368,0.632183908045977,0.7701149425287356,76.14285714285714,92.21428571428571,83.26666666666667,73.0,86.07142857142857,78.86666666666666,44.857142857142854,50.0,47.56666666666667,52.857142857142854,61.142857142857146,57.666666666666664,13.517059655157277,13.33285691142041,13.278087347969064,5.6923076923076925,0.04819277108433728,-0.1470588235294118,0.07569717418248961,575,5.672875847620507,1179,286.0,0.24257845631891434,525.8571428571429,5.556163393521625,0.0,0.0,3.5714285714285716,12,1.5270569921113673,0.5977011494252874,1,35.0,62.0,11.0,20.0,38.0,30.0,32.0,19.0,29.0,10.0,4,2,3,52,3,9,7,3
2023-09-12,86,83,48,63,12.5,0.9651162790697675,0.5581395348837209,0.7325581395348837,78.57142857142857,91.42857142857143,85.6,75.28571428571429,85.28571428571429,81.16666666666667,46.0,49.642857142857146,49.03333333333333,54.714285714285715,60.785714285714285,59.53333333333333,13.389730462610695,13.308924658106715,13.263504014635732,-0.011494252873563204,0.24637681159420288,-0.11340206185567014,0.008383748596119624,568,5.691982924902395,1075,255.0,0.2372093023255814,535.4285714285714,5.56606657400424,3.0,0.00528169014084507,3.2857142857142856,9,1.545669893039882,0.47674418604651164,0,35.0,50.0,12.0,11.0,45.0,20.0,15.0,17.0,31.0,19.0,1,1,5,41,1,16,13,6
2023-09-13,107,102,57,78,12.981308411214954,0.9532710280373832,0.5327102803738317,0.7289719626168224,81.57142857142857,92.85714285714286,85.4,77.71428571428571,86.78571428571429,80.96666666666667,46.714285714285715,50.214285714285715,48.53333333333333,57.42857142857143,62.214285714285715,59.36666666666667,13.305664886804191,13.250118280254252,13.26730574043729,0.2441860465116279,0.2441860465116279,0.2298850574712643,0.4537000882053979,681,5.791548293833984,1389,334.0,0.24046076313894887,548.7142857142857,5.581087699086439,2.0,0.002936857562408223,3.2142857142857144,15,1.9414483046229263,0.45794392523364486,0,40.0,65.0,11.0,20.0,55.0,25.0,27.0,26.0,43.0,22.0,7,3,4,49,4,11,14,2
2023-09-14,82,80,50,57,13.207317073170731,0.975609756097561,0.6097560975609756,0.6951219512195121,77.28571428571429,88.64285714285714,86.26666666666667,75.14285714285714,83.85714285714286,81.93333333333334,44.714285714285715,48.642857142857146,49.166666666666664,54.857142857142854,60.07142857142857,60.03333333333333,13.201353040114299,13.277591282947807,13.265882976209648,-0.23364485981308414,-0.2678571428571429,-0.4184397163120568,-0.09020224142405743,567,5.701546802538146,1083,259.0,0.23915050784856878,525.7142857142857,5.561548016850124,2.0,0.003527336860670194,3.142857142857143,10,1.653761034468519,0.5121951219512195,0,34.0,57.0,6.0,22.0,38.0,24.0,25.0,16.0,28.0,9.0,7,2,6,42,3,8,9,3
2023-09-15,100,95,60,73,13.5,0.95,0.6,0.73,81.28571428571429,75.85714285714286,86.26666666666667,78.71428571428571,72.92857142857143,81.76666666666667,46.714285714285715,43.642857142857146,48.93333333333333,57.42857142857143,53.642857142857146,59.9,13.248972087733346,13.337115092471615,13.289882976209649,0.2195121951219512,0.38888888888888884,-0.6415770609318996,0.29033846458368495,673,5.807956342729019,1350,314.0,0.2325925925925926,547.7142857142857,5.582882061741868,2.0,0.0029717682020802376,2.357142857142857,13,1.8619750701595164,0.43,0,32.0,66.0,15.0,18.0,53.0,21.0,28.0,22.0,43.0,16.0,3,11,6,43,4,11,14,3
2023-09-16,37,37,26,32,14.486486486486486,1.0,0.7027027027027027,0.8648648648648649,73.14285714285714,75.57142857142857,84.33333333333333,70.71428571428571,72.64285714285714,79.83333333333333,43.0,44.142857142857146,47.733333333333334,53.714285714285715,54.142857142857146,58.53333333333333,13.329108455103754,13.377090608056887,13.343643052074986,-0.63,-0.6063829787234043,-0.09756097560975607,-0.9843988272667018,326,5.349195276603068,536,130.0,0.24253731343283583,502.7142857142857,5.525753373885236,0.0,0.0,2.2857142857142856,8,1.4976978125130325,0.5405405405405406,0,19.0,27.0,6.0,12.0,20.0,9.0,10.0,8.0,14.0,5.0,1,5,3,20,1,4,2,0
2023-09-17,14,14,6,7,13.857142857142858,1.0,0.42857142857142855,0.5,73.28571428571429,74.42857142857143,81.36666666666666,71.0,71.57142857142857,76.96666666666667,43.142857142857146,43.642857142857146,46.0,53.857142857142854,53.357142857142854,56.53333333333333,13.440568423706582,13.404981764519473,13.345677263817938,-0.6216216216216216,0.07692307692307687,-0.5333333333333333,-1.3592106625837936,137,4.671052854123673,194,54.0,0.27835051546391754,503.85714285714283,5.526594048907256,0.0,0.0,2.0714285714285716,5,1.3316643102930148,0.5,0,7.0,8.0,3.0,3.0,8.0,5.0,4.0,2.0,8.0,6.0,0,0,0,7,1,1,2,3
